data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
19/02/1977,0.7,28.9,22.3,0,24.92,85.25,1.7
20/02/1977,0,34,22.4,11.1,27.62,67,2.6
21/02/1977,0,34.4,22.7,9.7,26.14,74.5,3.9
22/02/1977,11.8,34.4,21.7,8.1,25.56,79,1.466667
23/02/1977,1.3,31.9,22.7,9.3,25.68,81,2.2
24/02/1977,0.7,32.8,22.5,6.4,26.44,75,1.833333
25/02/1977,0.1,34.2,21.4,10.8,27.78,67,2
26/02/1977,0,35.3,23.8,10,28.26,68,3.733333
27/02/1977,4.2,34.1,22.6,10.2,25.66,81,3.366667
28/02/1977,11.8,33.2,22.2,5.3,25.34,79.5,1.366667
01/03/1977,19.8,23.1,17.4,2.5,19.62,70.5,3.333333
02/03/1977,0.4,24.2,16.4,10.9,19.9,67.5,2.466667
03/03/1977,0,26.6,17.4,3.5,22.06,68.5,3.533333
04/03/1977,0,29,16.9,10.2,22.88,77.75,2.866667
05/03/1977,0,31.1,19.1,9.3,24.08,70.5,2.433333
06/03/1977,0.2,31.8,19.9,6.1,25.76,66.25,1.7
07/03/1977,0,34.6,22.9,8.3,28.9,62.25,3.566667
08/03/1977,0,31.6,23.9,5.2,26.7,81.75,3.133333
09/03/1977,0,33.9,23.4,9.7,27.06,76.25,2.833333
10/03/1977,0,34.2,23.2,6.4,26.6,75,2.866667
11/03/1977,4.8,23.8,19,2.7,20.46,77.5,2.966667
12/03/1977,0,26.8,15.9,10.5,21.08,66.75,2.566667
13/03/1977,0,26,19,0.2,22.68,83.5,1.566667
14/03/1977,0.5,28.8,20.6,7.6,24.06,78.25,3.633333
15/03/1977,0,29.9,22.3,6.7,25.32,82,3.633333
16/03/1977,0.2,29.7,22.9,9.8,25.04,77.25,2.6
17/03/1977,0,28.5,18,10.9,23.02,62.75,3.233333
18/03/1977,0,30.3,17.7,10.9,23.36,70.25,3.4
19/03/1977,0,32.2,20.1,6.9,25.7,73.5,2.533333
20/03/1977,0,29.6,21.4,2.9,24.64,86.25,1.966667
21/03/1977,15,25.5,22.7,0.1,23.64,86.25,4.033333
22/03/1977,0.8,29.1,21.4,7.5,24.38,78.25,3.5
23/03/1977,0,29.5,20.4,7.6,23.86,80.25,2.166667
24/03/1977,0,29.1,20.6,6.6,24.12,75,3.3
25/03/1977,0,29.5,20.3,9.8,24.2,72.75,3.266667
26/03/1977,0,30.6,18.5,9.8,24.22,77.25,1.533333
27/03/1977,0,30.8,20,1.6,23.56,79.75,4.5
28/03/1977,56,22,19.5,0,20.36,86.25,2.4
29/03/1977,4.1,22.5,17.5,7.4,19.8,61.75,4.6
30/03/1977,0,21.1,17.1,1,18.58,79,5.966667
31/03/1977,4.6,18.5,15.8,0,17.24,68.25,4.633333
01/04/1977,1.2,20.1,13.9,10.1,16.76,69.75,4.033333
02/04/1977,0,21.2,14.5,8.1,17.32,76.5,4.366667
03/04/1977,0,24.6,14.8,9.8,19.52,69.25,3.966667
04/04/1977,0,27.4,14,10.4,20.56,67.5,1.766667
05/04/1977,0,24.2,17.1,9.3,19.34,76.25,2.533333
06/04/1977,0,22.8,15.1,7,18.24,79,2.9
07/04/1977,0,25,14.5,7.2,20.06,69,4.9
08/04/1977,0,22.4,19.1,0,21.22,74.25,5.2
09/04/1977,1.9,22.2,16.8,0.5,18.48,78,4.266667
10/04/1977,14.7,17.6,11.6,0.5,13.84,75.25,4.466667
11/04/1977,0.2,20.6,10.7,8.2,14.66,73.25,3.133333
12/04/1977,0,25,9.1,9.5,17.02,68.25,1.466667
13/04/1977,0,30.2,12.2,7.4,20.28,65.75,3.333333
14/04/1977,21,22.1,18.6,0,20.06,92,2.233333
15/04/1977,6.2,26.1,17.4,0,21.66,89,1.633333
16/04/1977,5.6,24.2,19.3,0,21.9,84,3.233333
17/04/1977,38,22.2,19.6,0,20.38,95.5,1.533333
18/04/1977,12.8,22.3,17.4,7.7,18.72,80.75,3.9
19/04/1977,0,22.8,15.1,4.1,19.1,78.5,4.5
20/04/1977,0,21.1,18.6,0,19.76,79.75,4.4
21/04/1977,2.3,24.2,17.7,4.9,20.28,82,4.533333
22/04/1977,0,25.1,16.3,9.2,19.96,79,1.7
23/04/1977,0,22,14.4,2.5,17.9,92,2.266667
24/04/1977,2.9,25.1,15.8,9.8,19.82,75.25,2.766667
25/04/1977,0,25.8,14.3,9.2,19.72,78.75,1.966667
26/04/1977,0,26.6,17.1,9.4,20.86,78.75,0.966667
27/04/1977,0,27.4,15.5,8.8,20.92,76.75,1.433333
28/04/1977,0.1,26.8,16.7,8.1,20.78,77.25,0.533333
29/04/1977,0,27.2,14.4,8.8,20.38,70.5,1.233333
30/04/1977,0,27.6,14.6,9.1,20.76,67.75,1.633333
01/05/1977,0,28.8,15.8,7.1,20.92,76.5,3.466667
02/05/1977,14.6,19.4,16.4,0,17.2,79.5,3.633333
03/05/1977,0.6,21.4,11.6,7,17.14,74,3.866667
04/05/1977,0,27.1,14.3,9,20.52,74,0.533333
05/05/1977,0,28.7,17.4,9,22.48,74,2.066667
06/05/1977,16,24.4,17.3,0,20.98,85.75,0.666667
07/05/1977,0.2,27.7,18.7,0.5,22.92,78,1.6
08/05/1977,0,23.2,18.6,4.7,19.66,81.25,2.266667
09/05/1977,0,22.6,16.8,2.3,19.98,86,2.733333
10/05/1977,7,20.2,17.1,0,18.04,89,1.133333
11/05/1977,1.5,19.4,16.9,0,18.18,83.75,2.633333
12/05/1977,0.1,21.6,13.8,6.7,16.24,82.5,1.3
13/05/1977,0.1,22.8,12.3,8.2,17.4,78.25,1.1
14/05/1977,0.1,19.4,14.6,0.1,16.04,82.25,1.8
15/05/1977,1.9,16.8,12.5,0,13.82,75.25,2.7
16/05/1977,0,13.1,7.2,6.4,9.76,74,6.533333
17/05/1977,0,12.7,7,3.9,9.98,70,3.433333
18/05/1977,0,15.6,4.2,8.4,8.46,81,0.833333
19/05/1977,0.1,18.2,5,8.1,12.2,61.5,2
20/05/1977,0,17.2,6.6,8.3,11.06,76.25,2.766667
21/05/1977,0,18,7.4,5.6,13.24,74.25,2.766667
22/05/1977,0,18.4,10.7,2.3,13.58,85.5,1.166667
23/05/1977,0,14.8,11.3,0,12.44,88.75,0.833333
24/05/1977,0,18.8,9,7.2,13.42,82.75,2.533333
25/05/1977,0.1,22.8,13.4,3.7,17.92,80,2.133333
26/05/1977,0,22,14.9,1,17.58,84,1.833333
27/05/1977,22,19.9,12.8,4.7,14.9,85.75,1.3
28/05/1977,0.1,26.1,14.4,7.7,18.76,87,0.7
29/05/1977,0,20.2,13.5,0,15.34,93.75,2.3
30/05/1977,8.3,15.6,12.7,0.4,14.02,87.25,2.733333
31/05/1977,0,20.8,12.9,7.9,16.28,82,4.833333
01/06/1977,0,23.2,12.5,8.5,16.9,85.5,0
02/06/1977,0.2,24.7,13.6,7.2,17.74,85.25,1
03/06/1977,0,25,14.3,9.2,18.82,83,2.1
04/06/1977,0,23.3,15.5,9.2,18.22,89.25,1.966667
05/06/1977,0.1,20.4,16.7,0.7,17.78,93,2.533333
06/06/1977,0,18.4,15,0,16.54,94.5,0
07/06/1977,0,18.9,15,2.5,16.22,87.25,2.233333
08/06/1977,0,20,13.9,4.1,15.74,89.5,0
09/06/1977,0.1,21.1,11.9,7.5,14.58,84.25,1.066667
10/06/1977,0.1,22.7,10.9,7.6,14.98,66.5,6.6
11/06/1977,0,16.1,10.8,1.5,12.18,85,0.666667
12/06/1977,0.2,20.8,8.1,7.1,12.82,85.5,1.666667
13/06/1977,0.1,23.2,10.3,8.1,15.06,80.75,1.7
14/06/1977,0,24.7,11.3,4,17.8,73.75,0.6
15/06/1977,28.5,23.7,15.6,2.6,17.74,84.75,3.333333
16/06/1977,18.1,16.5,11.2,8.6,12.86,74,2.366667
17/06/1977,0,26.5,12.2,5.5,19.04,69.75,2.733333
18/06/1977,13.7,22.1,15.6,0,17.48,94,4.233333
19/06/1977,81.3,17.2,14.3,0,16.1,95.75,1.8
20/06/1977,6.4,18,15.9,0,16.6,98.25,0
21/06/1977,6.3,18.4,13.2,0,15,96.5,3.8
22/06/1977,38.4,13.2,10.1,0.1,11.04,92.5,3.866667
23/06/1977,3.6,12.9,9.8,0.5,11.06,91.75,1.7
24/06/1977,12,12.6,10.6,0,11.68,89.75,2.933333
25/06/1977,10,11.7,6.9,1.6,8.86,72.25,6.533333
26/06/1977,0,13.7,6.6,8.3,8.98,81.5,1.8
27/06/1977,0,17.3,5.2,2.6,12.24,82.75,0
28/06/1977,0,16.4,12.8,0,14.1,90.75,2.2
29/06/1977,2,22.8,13.3,7,17.4,88.25,0.533333
30/06/1977,0.1,25.2,8.6,6,18.1,68.25,1.366667
01/07/1977,0,26.9,17.9,5.7,21.64,62.5,2.366667
02/07/1977,0,26.2,18.6,1.2,22.48,58.5,1.7
03/07/1977,0,29,17.2,7.2,22.12,62,3.166667
04/07/1977,0,21.4,12.7,3,15.48,91,0.333333
05/07/1977,0,24.9,13.4,5.3,17.48,88,1.1
06/07/1977,0,28.4,13.5,7.7,20.56,62.75,1.5
07/07/1977,0,28.7,16.5,5,19.82,74.75,3.133333
08/07/1977,0,16.5,13.6,0,14.9,90.5,1.5
09/07/1977,32,21,14.3,0.1,17.82,89.5,3.366667
10/07/1977,0,24.2,14.6,5.2,18.18,85,2.466667
11/07/1977,0.5,28.9,17.1,7.9,23.42,57.25,2.8
12/07/1977,0,31.3,20.7,4.5,24.96,62.5,1.533333
13/07/1977,0,24.8,16,0.8,18.44,93.75,4.033333
14/07/1977,20.8,20.2,15.5,6.5,16.68,86.25,1.533333
15/07/1977,7,16.8,10,0,12.84,89.75,2.7
16/07/1977,12.4,12.2,6.5,9.5,8.66,67.5,4.633333
17/07/1977,0,14.7,4.7,9.4,9.28,69.5,1.833333
18/07/1977,0,16.6,6.2,8.1,10.36,73.5,1.633333
19/07/1977,0,14.2,3.6,9.2,8.46,81.75,2.066667
20/07/1977,0,15.2,6.2,0,11.7,89.25,1.366667
21/07/1977,6,18.4,13.4,0,16.3,87.5,4.133333
22/07/1977,52.7,21.7,15.6,5.5,17.14,91,2.433333
23/07/1977,0.4,30.4,14.6,7.4,23.12,66.5,1.8
24/07/1977,2.2,25.8,12.6,8.4,15.48,74,3.133333
25/07/1977,0.1,20.4,6.7,9.6,13.54,73,2.033333
26/07/1977,3.2,28,13.4,6,20.88,78.5,1.133333
27/07/1977,0,25,15.2,0.7,19.38,87.75,4.133333
28/07/1977,38.4,20,15,2.3,16.52,93.75,3.366667
29/07/1977,9.2,22.2,14.9,3.3,18.6,89.75,2.033333
30/07/1977,2.6,27.2,15,2,19.22,82.75,3.2
31/07/1977,27.6,15,11.2,0,12.46,89.5,2.433333
01/08/1977,6.8,15,11.4,0,13.44,94.25,4.066667
02/08/1977,30.6,14.3,7.3,9.1,10.02,78.25,2
03/08/1977,0,16.2,7.4,4.7,13.02,77,3.366667
04/08/1977,5,19,13.3,0,15.34,89.75,1.1
05/08/1977,0,17.5,13.7,1.7,15.36,88.25,2.8
06/08/1977,0,22.1,15.4,0.3,18.4,92,0
07/08/1977,0,22.4,16.8,0,18.64,92.75,1.8
08/08/1977,0,20.7,16.6,1.5,17.72,90,3.3
09/08/1977,0,17.2,13.6,4.1,14.7,84.75,3.8
10/08/1977,0,22.7,12.5,8.9,17.18,78,2.4
11/08/1977,0,29.5,15.2,7.4,19.34,73.5,2.8
12/08/1977,4.9,21.1,12.8,6.4,16.3,83.25,3.333333
13/08/1977,26,17,10,0,12.08,94.75,4
14/08/1977,6.2,16,7.5,10.4,10.5,69.75,2.766667
15/08/1977,0,14.6,6.7,0,10.38,87.25,1.166667
16/08/1977,3,14.8,10.9,0,13.32,93,4.433333
17/08/1977,12.6,14,11.5,0,12.24,89,3.2
18/08/1977,13.1,15.6,8.2,8.2,10.4,83.5,1.366667
19/08/1977,0,17.1,4.7,6.5,10.78,80.75,2.433333
20/08/1977,0,21.7,7.7,9.4,14.48,73.75,1.133333
21/08/1977,0,23.3,11.8,10.2,16.92,70.25,1.233333
22/08/1977,0,17,11.8,0,14.68,96.5,1.1
23/08/1977,12.5,16.8,15.1,0,16.02,95.75,1.2
24/08/1977,11.3,16.2,14.5,0,14.96,93.75,3.1
25/08/1977,0.6,16.9,12.2,4.4,13.42,94,1.966667
26/08/1977,0.3,19.3,9.1,7.7,13.44,75.25,2.933333
27/08/1977,0,22.7,10,9.4,15.68,81.5,1.266667
28/08/1977,0,20.6,15,1.9,16.82,87.25,3.366667
29/08/1977,0,24.3,15,7.5,18.18,86,2.233333
30/08/1977,0,19.9,15.3,0,17.14,94.75,0.366667
31/08/1977,0,20.8,12.8,5.8,15.16,75.5,2.933333
01/09/1977,0.4,13.2,7.8,9,9.36,64.25,2.966667
02/09/1977,0,16.7,2.7,8.6,9.72,62.5,2.633333
03/09/1977,0,19,6.4,9.2,11.64,65.25,1.6
04/09/1977,0,19.8,5.9,9.1,13.34,74,2.433333
05/09/1977,0,21.8,11.9,6.5,16.16,83.75,5.3
06/09/1977,16.2,22.4,15.4,3.4,18.72,77.25,7.3
07/09/1977,9.1,22.6,15.8,3.1,17.8,85.5,2.9
08/09/1977,10.6,28.1,14.1,6.9,21.2,71.25,0.533333
09/09/1977,0.1,32.3,19.7,8,25.92,70,1.9
10/09/1977,0,32,22.6,5,25.04,75.5,2.966667
11/09/1977,0,28.6,20.8,6.8,23.72,77.75,1.666667
12/09/1977,0,34.2,21.8,8.3,27.12,59,1.033333
13/09/1977,0,33.9,21.8,6,24.94,62.25,4.8
14/09/1977,0.7,22.1,19.3,0,20.08,88.5,1.8
15/09/1977,2.2,23.7,16.2,2.2,19.8,89,2.4
16/09/1977,12.8,22.5,19.9,0.1,20.8,88.5,2.233333
17/09/1977,1.6,25.1,18.5,3.4,20.56,85,3.633333
18/09/1977,1.3,20.6,15.2,8.9,16.84,72.25,4.533333
19/09/1977,0,22.4,13.3,7.4,17.22,77.5,3.633333
20/09/1977,0,25.6,15.1,8.8,20,71.75,3.8
21/09/1977,0,28.5,16.7,9.4,21.58,73.25,2.766667
22/09/1977,0,28.2,16.7,6.7,21.86,72.5,1.733333
23/09/1977,9.7,22.5,16.4,0.6,18.06,85.25,3.1
24/09/1977,5.1,19.9,12.4,7.3,15.94,75,2.133333
25/09/1977,0,23.5,14.5,8.4,17.62,76,2.1
26/09/1977,0,27.6,14.5,9.7,19.62,74.5,1.9
27/09/1977,0,31.2,14.1,9.7,22.44,62,1.033333
28/09/1977,0,33,16.4,8.5,21.12,65.75,4.2
29/09/1977,3.1,19.8,14.4,2.4,16.2,72,4.3
30/09/1977,0,18.2,14.1,0,16.36,68.25,6.2
01/10/1977,0,20.2,14.8,0,16.76,82,4.866667
02/10/1977,0.2,22,15.6,3.9,18.06,82,6.4
03/10/1977,0.2,23.3,16,8.5,19.52,77.25,8.966667
04/10/1977,0,26.8,18.3,5.9,21.42,78.5,2.366667
05/10/1977,0,27.1,19.4,9.6,22.24,75,4.433333
06/10/1977,0,29.8,18.5,10.7,23.38,62.25,5.366667
07/10/1977,0,30.6,18,11.1,23.98,57.5,2.933333
08/10/1977,0,32.6,17.8,8.9,25,58.5,1.966667
09/10/1977,0,28.8,20.8,1.8,23.48,72.75,1.566667
10/10/1977,0,26.7,20,2.4,22.42,88.25,1.766667
11/10/1977,2.5,21.2,12.5,0,14.96,79.25,5.133333
12/10/1977,1.6,17.7,11.5,7.4,14.68,64.25,4.433333
13/10/1977,0,26.3,13.8,9.4,20.14,62.75,5.033333
14/10/1977,0,23.4,18.1,2,21.16,79.25,3.033333
15/10/1977,3.8,23.7,17.4,0,19.46,89,5.066667
16/10/1977,38.3,19.1,14.6,2.9,16.12,70,3.4
17/10/1977,0,21.7,11.5,3.8,17.16,70.25,4.633333
18/10/1977,0,24.3,16.5,1,19.56,76.25,2.2
19/10/1977,0,26,13.8,9.7,19.78,76.75,3.366667
20/10/1977,0,27.2,16.3,11.4,20.22,76.25,2.6
21/10/1977,0,31.2,15.2,11.7,22.54,63.5,1.5
22/10/1977,0,33,16.6,11.1,24.36,59.5,2.8
23/10/1977,0,30.7,16.8,10.6,22.8,70.25,2.933333
24/10/1977,0,32.5,18.6,9.1,24.9,70.5,1.733333
25/10/1977,0.8,31.5,22,2.1,24.7,78.75,2.2
26/10/1977,4.1,26,20.4,4.4,21.62,84.25,3.5
27/10/1977,0.3,23.2,18.5,0.3,20.06,86.5,3.666667
28/10/1977,3.9,25.6,18.7,2.4,21.14,82,2.733333
29/10/1977,0,28.4,18.3,12,22.5,73.5,5.266667
30/10/1977,0,33.4,18.7,11.1,26.2,58,2.533333
31/10/1977,0,35.6,20.8,3.1,25.88,73.25,3.433333
01/11/1977,30.9,27.1,20.5,3.6,23.36,84.25,2.7
02/11/1977,0,27.5,21.3,5.5,23.26,74.5,3.366667
03/11/1977,0,23.9,18.6,2.6,20.22,67.5,2.2
04/11/1977,0.1,24.3,16.2,11.6,19.18,65.25,1.533333
05/11/1977,0,24.8,12.8,11.7,19.2,67,4
06/11/1977,0,25.5,16.9,6.8,20.48,69.5,8.033333
07/11/1977,0,27.1,18.5,10.7,22.18,62.25,6.966667
08/11/1977,0,30.8,19.5,9.4,24.1,60.5,3.7
09/11/1977,0,28.7,20.8,1.4,23.06,83.5,2.933333
10/11/1977,1.8,23.4,20.3,0.2,21.46,92.5,0.933333
11/11/1977,32.1,24.8,18.5,2.4,20.44,84.25,3.033333
12/11/1977,0,23.1,15.1,9.7,18.06,64.25,3.2
13/11/1977,0,20.4,13.7,11.5,16.06,66.25,3.233333
14/11/1977,0,26.1,11.3,8.7,18.62,65.5,2.9
15/11/1977,0,31,14,12.4,22.46,60.25,3.733333
16/11/1977,0,31.6,17.6,10.9,24.2,63,2.2
17/11/1977,0,31.2,17.9,11,24.42,49.5,3.033333
18/11/1977,0,32.4,15.6,12.2,24.14,56.25,1.9
19/11/1977,0,32.6,20.2,8.6,25.28,65.5,3.966667
20/11/1977,0.7,28.1,21,10.7,23.2,72.75,3.233333
21/11/1977,0,30.1,19,8.8,23.18,76.75,5.2
22/11/1977,3.4,22,17.2,0,18.82,64,4.7
23/11/1977,0,23.4,11.5,12.8,18.38,56,4.466667
24/11/1977,9.2,22.8,16.4,0.3,19.16,83,4.9
25/11/1977,0,26.3,18.8,5,21.7,76.25,3.366667
26/11/1977,0,33.9,19.5,12.9,26.28,60,4.233333
27/11/1977,0,28.6,20.4,0,23.76,81.5,3.233333
28/11/1977,6.6,24.2,17,10.5,19.92,70,3.933333
29/11/1977,0,26.2,14.8,13.1,20.24,65,6.366667
30/11/1977,0,30.5,16.8,12.7,23.02,68.75,3.8
01/12/1977,0,32.3,19.9,9.7,25.46,73.25,4.266667
02/12/1977,0,27,22.2,0,23.8,91.75,4.5
03/12/1977,17.7,27.3,21.9,3.6,23.62,90.25,4.4
04/12/1977,6.8,27,20.8,8.4,22.92,82.5,4.5
05/12/1977,0,32.4,19.5,6.8,24.86,83.5,2.1
06/12/1977,0.3,24.4,20.9,0.4,22.22,87,3.633333
07/12/1977,1,22.2,18.6,0,20.12,86.75,3.5
08/12/1977,5.3,24.2,15.2,10.9,19.7,65.75,2.633333
09/12/1977,0,29.3,16.8,12.2,22.68,68.25,2.633333
10/12/1977,0,29.6,19.3,12.9,23.92,66.5,3.2
11/12/1977,0,30.8,18.5,11.6,23.5,66.75,2.3
12/12/1977,0,33,18.7,10.4,25.08,63.75,2.966667
13/12/1977,0.2,28.7,19.7,11.1,23.52,72.5,3.766667
14/12/1977,0,27,20.3,10.9,22.78,68.75,6.7
15/12/1977,0,28.8,19.7,11,23.5,68,5.466667
16/12/1977,0,30.6,20.5,10.2,24.28,60.75,6.733333
17/12/1977,0,30.5,20.6,12.4,24.8,62,6.3
18/12/1977,0,32.6,21.5,13.1,25.62,65.75,3.033333
19/12/1977,0,33.2,21.2,12.4,25.68,68.25,3.9
20/12/1977,0,27.8,20.6,7.9,24.4,77.5,5.133333
21/12/1977,0,23.9,19.2,0,20.78,73.75,8.266667
22/12/1977,0.5,25.6,19.6,6.4,21.32,59.25,5.133333
23/12/1977,0,25.4,16,8.6,20.54,60,6.5
24/12/1977,0,29.6,16.7,8.3,22.32,59.5,4.366667
25/12/1977,0,31.8,18.6,8.7,25.02,55.75,3.333333
26/12/1977,0,32.7,20.6,9.1,25.54,61.5,2.133333
27/12/1977,0,33.9,21.1,12.2,25.86,57.75,1.333333
28/12/1977,0,33.3,21.8,3.8,26.4,56.25,3.5
29/12/1977,0,27.5,21.6,2.7,23.26,74.75,5.633333
30/12/1977,3.5,21.6,17.9,0,19.48,90.25,6.966667
31/12/1977,54,19.7,16.8,0,18.38,89,7.933333
01/01/1978,7.5,24.1,17.8,6.5,19.98,76.75,5.133333
02/01/1978,0.2,25.2,14.5,13.1,19.94,66.5,4.966667
03/01/1978,0,27.8,15.9,12.7,21.6,63.25,3.7
04/01/1978,0,32.2,17.3,13,24.9,54,2.566667
05/01/1978,0,26.6,20.4,0.6,23.42,74,2.633333
06/01/1978,0,32.2,19.3,10.7,25.86,55.5,0.666667
07/01/1978,0,34.5,20.1,10.6,27.28,61.5,2.333333
08/01/1978,0.7,32.5,23.2,6.8,26.62,75,5.133333
09/01/1978,0,29,21.4,11.3,23.98,69,3.266667
10/01/1978,0,28,19.3,12.5,23.18,69.5,5.333333
11/01/1978,0,29,20,11.3,23.56,61.25,4.033333
12/01/1978,0,28.8,19.1,12.9,23.32,70,5.833333
13/01/1978,0,30.3,19.7,6.6,24.08,70.25,3.4
14/01/1978,2.6,29.7,21.5,8.9,24.84,68.25,4.8
15/01/1978,0,30.7,20.4,11.7,24.32,55.75,3.866667
16/01/1978,0,31.7,16.7,13.2,23.52,57.25,4.666667
17/01/1978,0,29.8,16.3,13,23.34,65.75,4.333333
18/01/1978,0,34.2,21.2,11.7,27.7,66.5,2.733333
19/01/1978,0,33.4,25.6,8.5,28.8,61.75,1.933333
20/01/1978,0,30.6,22.8,2.6,25.14,79.25,1.9
21/01/1978,26.6,23.2,21.2,0,21.98,90.5,2.833333
22/01/1978,9.8,27.5,20,10.2,23.3,75.75,6.233333
23/01/1978,0,35,22.4,8.6,26.8,70.25,3.6
24/01/1978,24.2,29,22,7.4,24.48,84.25,2.233333
25/01/1978,12.7,30.9,20.8,6.1,24.6,83,3.1
26/01/1978,18.5,27.3,22.3,0,23.56,75.75,3.2
27/01/1978,0,28.7,20.6,12.5,23.9,76.25,4.566667
28/01/1978,0,35.3,21.4,7.6,27.06,70.5,3.633333
29/01/1978,3.2,29,22.9,3.8,24.82,86,3.466667
30/01/1978,5.8,36.7,21.5,8.3,28.02,67.75,0.666667
31/01/1978,0,32.4,24.4,6.3,27.28,75,0.766667
01/02/1978,7.4,36.9,24,8.6,28.64,66.5,3.733333
02/02/1978,0,29.8,24.6,6.4,26.26,78.25,4.133333
03/02/1978,2.4,28,21.8,2.7,23.82,86,3.033333
04/02/1978,1.9,24.6,20,6.9,21.26,61,4.366667
05/02/1978,0,26.5,17.3,5.4,21.64,65,2.433333
06/02/1978,0,26.5,17.9,12.4,21.72,64,3.966667
07/02/1978,0,27.7,18.9,8.4,22.88,65,5.933333
08/02/1978,0,28.8,18,12.4,23.32,63.75,3.4
09/02/1978,0,29.6,19.4,11.3,24.04,66.5,2.133333
10/02/1978,0,30.3,20.7,10.6,24.68,69,3.366667
11/02/1978,0,30.2,21,12.1,24.52,68.25,4.733333
12/02/1978,0,28.3,21,5.7,24.02,74.75,4.466667
13/02/1978,0,31.1,21.2,10.8,25.5,68.5,3.7
14/02/1978,0,33.4,21.7,11.9,26.74,65.25,2.866667
15/02/1978,0.3,27.4,20.8,2.5,23.7,71.75,2.666667
16/02/1978,2.8,27.5,19,5.1,22.32,82.25,1.933333
17/02/1978,20.8,28.3,19.4,8.1,23.56,69.25,4.233333
18/02/1978,0.7,27.1,18.4,10.4,22.18,70.5,3.033333
19/02/1978,0,26.5,19.5,3.4,22.14,80.75,3.7
20/02/1978,0.1,25.8,19.8,0.6,22.46,84.5,0.833333
21/02/1978,0.5,26.3,19.8,7,22.22,68.5,4.766667
22/02/1978,0,27.4,18.5,9.6,22.38,69,4.566667
23/02/1978,0,27.7,17.8,11.5,22.12,64.75,3.366667
24/02/1978,0,30.1,16.8,12.1,22.9,66.5,4.266667
25/02/1978,0,30,18.9,11.6,23.88,62,6.4
26/02/1978,0,29.4,20,12,24.24,63.25,7.666667
27/02/1978,0,31,20.8,11.6,25.2,63.25,4.666667
28/02/1978,0,35.1,22.1,10.1,28,55.25,2.733333
01/03/1978,3,28.3,21.8,0,23.58,88.75,1.933333
02/03/1978,2.3,25.9,20.9,0,23,85,0.266667
03/03/1978,0,28,18.5,9.3,22.9,81,1.366667
04/03/1978,0,29.1,18.8,10.1,23.22,75.5,1.866667
05/03/1978,0.1,29.1,17.8,6.6,22.78,68.25,0.7
06/03/1978,0,27.3,16.7,9.8,21.82,71.5,4.466667
07/03/1978,0,26,19.6,2.9,22,64.25,4.366667
08/03/1978,0,25,17,11.3,20.28,54.75,2.933333
09/03/1978,0,26.8,16,10.7,21.12,60.75,5
10/03/1978,0,27.3,17.4,7.9,22.22,63.75,4.566667
11/03/1978,3.7,21.8,18.8,0,20.58,91.25,5.7
12/03/1978,11.6,28,19.5,8.1,23.64,82.25,1.933333
13/03/1978,1.3,29.5,19.1,10.7,23.62,82,1.6
14/03/1978,0,29.4,20.8,10.7,24.32,77.5,5.233333
15/03/1978,0,34.7,22.4,10.6,27.18,69.5,2.066667
16/03/1978,0,37,24,10.7,28.24,70,4.7
17/03/1978,0,37.2,22.6,10.5,29.64,63,2.766667
18/03/1978,0,38.1,24.2,10.3,30.36,57.75,2.2
19/03/1978,0,33,23.6,9.3,26.38,73.75,3.933333
20/03/1978,0,29.6,22.5,5.5,24.6,78.5,4.9
21/03/1978,12.6,24,18.8,2.4,20.56,86.75,4.033333
22/03/1978,0,25.7,19.4,0,22.4,84,4.5
23/03/1978,0,27.8,21.6,6.2,23.06,81.5,4.533333
24/03/1978,0,29.1,20,10.7,23.4,75.5,3.3
25/03/1978,0,31.4,20.7,7.8,24.48,75.25,2.466667
26/03/1978,0.8,26.5,21.2,1.5,22.64,89.25,2.8
27/03/1978,15,25.7,20,3.3,22.56,84,2.666667
28/03/1978,0,26.9,18.4,8.9,21.5,74.25,1.133333
29/03/1978,0,26.1,16.4,8,20.7,73.5,1.466667
30/03/1978,0,28.2,15.3,10.3,21.1,70,0
31/03/1978,0,25.5,16.9,7,20.4,57.25,5.2
01/04/1978,0,21.6,11.3,10.3,16.08,67.75,1.6
02/04/1978,0,25.3,11.6,9.2,18.74,70.75,3.2
03/04/1978,0,28.6,14.4,10.3,20.92,66,2.166667
04/04/1978,0,29.7,14.7,9.4,22.2,61.25,2.4
05/04/1978,0,31.4,17.6,7.9,23.04,67.5,2.366667
06/04/1978,1.5,21.4,17.2,6.2,18.44,56,5.8
07/04/1978,0,22.1,11.7,9.9,16.96,61.5,4.133333
08/04/1978,0,22.8,13,9.2,17.1,76,3.1
09/04/1978,0.1,21.7,13.2,1.4,17.3,83.25,2.366667
10/04/1978,1,22,15.2,5.5,17.76,76.5,2.066667
11/04/1978,0,23.9,12.2,8.2,17.42,69.75,1.533333
12/04/1978,0,26.2,12.5,8.9,18.74,64,1.4
13/04/1978,0,25,13.8,8.6,19.12,75.5,2.533333
14/04/1978,0,29.1,17.4,8.9,21.6,72.5,0.933333
15/04/1978,0,24.6,18.4,7.8,20.3,78.75,3.466667
16/04/1978,0,24.8,17.3,7.1,19.38,72.5,2.033333
17/04/1978,0,25.8,11.2,9,17.94,69,2.866667
18/04/1978,0,32,16.6,8.7,24.52,63.25,2.533333
19/04/1978,4.3,26.6,17.9,2.8,20.16,74,6.5
